careeryear_split_point,aid,citCount,quantile_50
15,20512,7.875,C
15,205148,3.0,C
15,205177,2.1875,D
15,20522,2.0,C
15,205223,4.3076923076923075,B
15,205227,7.363636363636363,B
15,205240,7.0,C
15,205254,14.375,B
15,205289,44.5,B
15,205293,4.1,A
15,205326,3.0,C
15,205341,6.583333333333333,B
15,205353,5.6,B
15,205384,10.2,B
15,205414,10.666666666666666,A
15,205415,0.5,C
15,205418,10.333333333333334,C
15,205428,15.0,C
15,205448,7.583333333333333,B
15,205462,7.15,B
15,205466,6.121212121212121,B
15,205541,2.6666666666666665,C
15,2055821,5.933333333333334,B
15,205586,3.9615384615384617,B
15,205588,2.8,B
15,2056,13.875,D
15,205600,5.333333333333333,C
15,205603,3.75,A
15,205605,2.8333333333333335,B
15,205625,9.857142857142858,B
15,205629,4.857142857142857,D
15,205630,3.7857142857142856,C
15,205641,5.666666666666667,B
15,20565,6.166666666666667,C
15,20572,6.909090909090909,D
15,205731,21.2,B
15,205763,9.0,B
15,205769,3.3333333333333335,B
15,20577,18.428571428571427,B
15,205788,2.3333333333333335,B
15,205789,6.225806451612903,B
15,20581,4.9,C
15,205832,1.85,B
15,205834,1.5714285714285714,C
15,205838,53.166666666666664,A
15,205848,5.2,B
15,205851,9.333333333333334,B
15,205879,2.0,D
15,205908,4.333333333333333,D
15,20591,15.25,D
15,205911,2.625,C
15,205942,18.11111111111111,D
15,205955,2.6666666666666665,C
15,205958,8.0,B
15,205967,4.25,B
15,205978,7.761904761904762,C
15,205980,0.6666666666666666,B
15,205989,8.6,D
15,206056,10.75,C
15,2061,8.333333333333334,D
15,20611,6.954545454545454,A
15,206150,10.142857142857142,C
15,206199,2.6,B
15,206207,1.6666666666666667,B
15,206222,11.2,B
15,206234,0.75,D
15,206238,5.0,B
15,206251,7.0,B
15,206269,2.0,D
15,206298,11.434782608695652,B
15,20630,12.807692307692308,C
15,206315,3.142857142857143,B
15,206317,5.2,C
15,206349,4.0,B
15,206392,13.0,C
15,20640,10.4,B
15,206406,6.2,C
15,206407,33.25,C
15,206408,17.0,C
15,206414,2.0,C
15,20644,136.55,B
15,206490,5.0,C
15,206506,5.7727272727272725,C
15,206516,2.3333333333333335,B
15,206566,1.4285714285714286,B
15,20659,8.818181818181818,A
15,206601,3.8333333333333335,A
15,20664,6.432835820895522,A
15,206674,3.0,D
15,206676,5.8,C
15,206677,6.2,C
15,20673,11.0,B
15,20675,1.4,B
15,20689,4.6,B
15,2069,10.263157894736842,C
15,20692,7.352941176470588,C
15,20702,25.4375,
15,207044,24.307692307692307,D
15,20712,8.88,B
15,207303,2.909090909090909,B
15,207374,1.6666666666666667,B
15,207448,5.055555555555555,B
15,20756,10.333333333333334,C
15,207569,2.125,D
15,20762,1.6666666666666667,A
15,20764,5.0,A
15,20767,1.0,B
15,20778,4.375,C
15,207786,4.333333333333333,C
15,2078,5.857142857142857,D
15,2079,29.0,B
15,207911,1.5,C
15,2080,9.434782608695652,B
15,20808,11.68421052631579,A
15,20829,21.0,B
15,208353,2.0,C
15,20842,10.0,A
15,20849,13.085714285714285,A
15,2086266,9.0,B
15,2086294,13.666666666666666,B
15,2086317,10.277777777777779,B
15,2086329,5.066666666666666,B
15,2086367,7.933333333333334,B
15,2086386,1.5,B
15,2086412,14.5,B
15,2086461,4.125,A
15,2086584,15.0,B
15,2086710,9.848484848484848,B
15,2086797,7.666666666666667,B
15,2086831,10.4375,B
15,2086877,2.25,C
15,2086936,5.0,B
15,2087025,3.2,A
15,2087039,9.25,
15,2087051,2.6,B
15,2087146,7.75,B
15,2087226,4.6,B
15,2087232,3.1538461538461537,B
15,20873,10.8,B
15,2087305,9.133333333333333,B
15,2087337,5.0,B
15,2087404,2.4,B
15,2087419,4.25,B
15,2087459,0.6666666666666666,B
15,2087678,7.0,B
15,208792,1.0,A
15,2087955,2.3636363636363638,B
15,20880,5.565217391304348,B
15,208804,2.5,D
15,2088085,17.0,B
15,2088151,4.333333333333333,B
15,2088156,4.666666666666667,C
15,208823,3.5,D
15,2088264,16.4,B
15,2088272,21.666666666666668,B
15,2088311,10.5,B
15,2088313,10.5,B
15,2088409,8.714285714285714,B
15,2088776,6.0,B
15,2088777,19.0,B
15,208880,3.5,A
15,2088818,4.5,B
15,208885,13.533333333333333,C
15,2088891,15.75,B
15,2089058,2.75,B
15,2089059,2.4,B
15,208906,2.3333333333333335,D
15,2089089,2.066666666666667,B
15,2089117,8.571428571428571,B
15,2089159,4.125,B
15,20892,8.933333333333334,C
15,2089255,8.666666666666666,B
15,2089281,4.9,B
15,208952,3.3333333333333335,
15,208990,2.0,C
15,2089935,1.0,C
15,2089972,2.4285714285714284,B
15,209129,9.833333333333334,C
15,20914,41.666666666666664,B
15,2092299,5.857142857142857,B
15,2092496,23.25,B
15,2092536,1.0,B
15,2092707,21.20408163265306,B
15,2092708,11.931818181818182,B
15,2092719,14.4,B
15,2092754,3.6666666666666665,B
15,2092766,4.5,B
15,2092803,6.375,B
15,2092843,4.0,B
15,2092887,1.0,B
15,2092959,9.0,B
15,2092984,2.75,B
15,2093094,7.666666666666667,B
15,20931,11.88888888888889,A
15,2093148,10.333333333333334,B
15,20933,5.543478260869565,C
15,2093325,11.25,
15,2093340,1.6666666666666667,B
15,20935,2.0,C
15,209356,1.5454545454545454,B
15,2093684,4.2727272727272725,B
15,2093719,2.8,B
15,20939,4.166666666666667,C
15,2093971,6.714285714285714,B
15,20941,4.25,D
15,2094198,2.3333333333333335,B
15,209421,1.2,B
15,2094651,20.0,C
15,2094724,6.333333333333333,B
15,2094854,2.25,D
15,2094856,1.6666666666666667,B
15,20949,7.5,D
15,20950,10.75,C
15,2095004,8.833333333333334,B
15,2095005,11.2,B
15,2095170,7.5,B
15,2095184,3.125,B
15,2095484,4.6,A
15,20959,3.5,B
15,209591,4.0,D
15,2095963,4.294117647058823,B
15,2096143,12.428571428571429,B
15,2096723,5.363636363636363,B
15,2096889,2.2857142857142856,B
15,2096936,4.666666666666667,B
15,209694,4.0,C
15,2097020,2.25,B
15,2097072,4.5,A
15,2097452,3.125,B
15,209805,6.0,B
15,20985,5.0625,C
15,2098565,5.333333333333333,A
15,20986,3.3,D
15,209922,14.0,C
15,2099221,3.6,A
15,2099274,2.0,A
15,20997,8.0,C
15,209979,13.142857142857142,D
15,20999,3.75,D
15,210009,8.2,B
15,210010,13.625,B
15,210025,13.0,
15,2100443,5.375,B
15,210080,6.75,C
15,210101,2.0,C
15,210191,0.6666666666666666,C
15,21025,25.59016393442623,D
15,21028,5.166666666666667,B
15,210300,3.5,B
15,210350,2.3333333333333335,C
15,2103772,6.25,B
15,2103787,2.5,B
15,210402,2.5555555555555554,D
15,210414,4.25,D
15,210430,2.727272727272727,C
15,210439,5.2,C
15,2104495,8.25,A
15,2104679,7.2,B
15,2104877,4.0,D
15,210499,1.5,B
15,2105002,1.875,B
15,2105796,9.333333333333334,B
15,2106249,6.0,B
15,2106259,6.5,D
15,2106707,1.0,B
15,2106724,3.6666666666666665,A
15,2106867,6.4,B
15,2107274,3.6666666666666665,B
15,21075,5.0,C
15,2108805,4.0,B
15,211,14.0,B
15,2110128,1.6666666666666667,B
15,211042,0.3333333333333333,D
15,2110658,3.4285714285714284,B
15,211104,10.090909090909092,C
15,2111218,0.6,B
15,211130,4.0,C
15,2111363,1.0,B
15,211172,6.3,B
15,21119,3.4,D
15,211224,2.3333333333333335,C
15,21124,14.469696969696969,A
15,21135,5.142857142857143,C
15,211357,5.352941176470588,D
15,2113692,7.166666666666667,D
15,2114,8.833333333333334,A
15,2114340,1.6666666666666667,B
15,211467,10.666666666666666,B
15,2114918,5.75,B
15,2115113,1.6,C
15,211584,1.0,B
15,2116,2.2,A
15,2116465,5.933333333333334,B
15,2117,9.0,A
15,2117148,0.0,B
15,211744,5.0,B
15,211791,9.166666666666666,B
15,211795,9.272727272727273,C
15,211819,4.333333333333333,B
15,2118496,4.4,B
15,21187,7.733333333333333,C
15,2118901,9.666666666666666,B
15,21201,18.38095238095238,B
15,212122,15.545454545454545,C
15,21216,5.55,D
15,212164,5.181818181818182,C
15,2121915,1.25,B
15,212200,7.25,B
15,21221,4.0,C
15,212263,16.285714285714285,B
15,21227,17.5625,C
15,21229,16.571428571428573,C
15,212305,6.0,C
15,212333,13.461538461538462,B
15,21234,7.303030303030303,C
15,21235,17.75,D
15,21237,18.571428571428573,C
15,212396,1.3333333333333333,D
15,21240,3.0,D
15,212400,24.6,B
15,212403,14.466666666666667,C
15,212418,20.142857142857142,B
15,212430,10.428571428571429,B
15,21245,4.6,C
15,212455,10.0,C
15,212457,4.6,B
15,21246,19.363636363636363,C
15,212465,7.75,C
15,212507,15.0,B
15,212508,4.461538461538462,B
15,212531,14.4,B
15,212563,5.153846153846154,B
15,2126,3.5384615384615383,C
15,212681,3.6666666666666665,C
15,2126852,11.166666666666666,B
15,2127,6.461538461538462,D
15,212709,1.8,C
15,212823,3.3333333333333335,C
15,212845,3.7419354838709675,A
15,21292,8.11111111111111,B
15,212982,6.25,A
15,21303,9.857142857142858,B
15,21304,6.357142857142857,C
15,213096,0.75,C
15,213157,5.846153846153846,D
15,21325,4.0,B
15,213265,15.0,B
15,213269,36.4,A
15,213272,7.25,D
15,213330,8.307692307692308,A
15,213363,7.666666666666667,C
15,21345,3.4285714285714284,C
15,213456,5.666666666666667,A
15,21353,5.666666666666667,D
15,213608,2.6,C
15,213610,3.3333333333333335,D
15,21362,2.4,C
15,213675,9.777777777777779,A
15,213678,22.272727272727273,B
15,213679,17.1,B
15,21368,8.180327868852459,A
15,213690,12.0,B
15,213691,8.545454545454545,B
15,213712,2.875,B
15,2138180,25.666666666666668,
15,21388,1.5,C
15,213884,2.0,C
15,213895,4.714285714285714,A
15,213950,6.875,B
15,213958,5.0,C
15,213962,2.7142857142857144,B
15,213964,2.3125,B
15,213971,4.0,D
15,213985,8.0,B
15,214,10.4,B
15,214040,7.441860465116279,C
15,214072,33.666666666666664,C
15,214107,4.0,A
15,21411,29.0,C
15,214138,13.666666666666666,B
15,214139,12.571428571428571,B
15,214141,12.166666666666666,B
15,214143,6.666666666666667,B
15,214147,8.0,B
15,214170,22.75,B
15,214234,23.523809523809526,B
15,214254,3.5833333333333335,C
15,214328,29.0,
15,214373,19.352941176470587,B
15,214375,4.375,B
15,21438,4.3,A
15,214380,10.75,C
15,21441,4.7368421052631575,C
15,214429,4.166666666666667,C
15,214475,3.25,C
15,214485,6.2,B
15,214501,5.0,D
15,214561,7.125,B
15,21457,2.6,C
15,21461,8.0,B
15,21463,8.0,B
15,214649,7.909090909090909,B
15,21465,7.476190476190476,B
15,214756,8.285714285714286,B
15,214844,18.8,B
15,214861,32.4,C
15,214872,2.2,C
15,214912,13.7,C
15,21494,6.5,A
15,214955,3.6666666666666665,B
15,21496,6.5,D
15,214999,19.333333333333332,B
15,215,12.142857142857142,B
15,215046,3.5714285714285716,C
15,215206,3.25,D
15,215257,2.25,C
15,215318,5.333333333333333,C
15,215345,6.333333333333333,B
15,21535,6.34375,C
15,215398,8.272727272727273,C
15,215439,6.2727272727272725,C
15,215460,3.3333333333333335,C
15,21548,16.88888888888889,B
15,215494,2.5,C
15,21551,6.235294117647059,D
15,215551,14.045454545454545,C
15,215560,13.333333333333334,A
15,215588,6.75,B
15,215669,5.666666666666667,C
15,215685,10.333333333333334,D
15,215720,5.4,C
15,215734,9.0,C
15,215740,3.1363636363636362,C
15,21582,11.53968253968254,C
15,21587,12.222222222222221,B
15,215871,4.375,D
15,215929,4.294117647058823,C
15,21593,12.714285714285714,A
15,215932,2.8,B
15,21595,12.5,C
15,21596,5.827586206896552,A
15,215997,4.5,C
15,216081,7.666666666666667,B
15,21612,9.363636363636363,C
15,216147,8.354166666666666,B
15,21622,3.769230769230769,B
15,216245,6.703703703703703,B
15,21626,15.25,A
15,216263,2.5,A
15,216276,4.428571428571429,D
15,21631,1.0,C
15,216329,8.727272727272727,D
15,21633,5.0,A
15,216399,3.75,C
15,216473,5.0,D
15,216526,6.8,
15,216548,9.0,A
15,216562,42.166666666666664,A
15,21658,5.190476190476191,C
15,21660,6.95,C
15,216635,36.84615384615385,B
15,216663,1.4,C
15,216706,2.3636363636363638,C
15,21675,9.875,B
15,216771,17.0,A
15,216787,12.166666666666666,A
15,216816,4.238095238095238,B
15,216902,3.5135135135135136,C
15,2171,4.487179487179487,D
15,21719,5.277777777777778,C
15,217205,3.2222222222222223,D
15,217275,5.9,B
15,21728,20.673076923076923,B
15,21731,7.2,C
15,217323,10.615384615384615,B
15,217327,4.444444444444445,D
15,21738,4.222222222222222,D
15,217430,3.75,B
15,217435,7.8,A
15,217467,3.25,C
15,217480,9.875,B
15,217502,5.538461538461538,A
15,217521,4.285714285714286,C
15,217552,30.5,C
15,2176,9.473684210526315,A
15,217646,4.333333333333333,C
15,217648,5.333333333333333,C
15,21766,14.833333333333334,C
15,217782,3.923076923076923,A
15,217790,2.375,C
15,21780,13.736842105263158,C
15,217860,3.8181818181818183,C
15,2179,11.851851851851851,A
15,217905,23.75,B
15,217912,37.5,D
15,217980,13.833333333333334,B
15,2180,7.6,A
15,218100,9.0,C
15,218107,10.222222222222221,C
15,218232,4.0,D
15,218271,1.625,C
15,218311,16.666666666666668,D
15,218324,11.916666666666666,B
15,218335,3.5,B
15,21836,7.6,B
15,218383,6.2,C
15,218386,5.8,C
15,218387,4.7272727272727275,B
15,21848,13.25,C
15,21853,19.057142857142857,C
15,21857,6.666666666666667,B
15,21879,10.790322580645162,C
15,21891,7.0,B
15,21896,6.7272727272727275,C
15,21909,4.75,A
15,21910,17.0,C
15,21911,13.0,C
15,21914,10.666666666666666,B
15,21943,19.157894736842106,B
15,21956,3.875,C
15,21957,8.75,B
15,21958,6.764705882352941,B
15,21961,26.0,C
15,21969,6.333333333333333,C
15,2197,14.0,C
15,21971,10.666666666666666,B
15,21977,0.6666666666666666,D
15,21990,17.29032258064516,D
15,21997,20.066666666666666,B
15,22002,2.75,D
15,22009,12.894736842105264,A
15,22019,6.511111111111111,C
15,2202,12.25,C
15,220229,17.0,B
15,220235,7.666666666666667,B
15,220237,22.4,C
15,22041,7.666666666666667,C
15,22046,5.285714285714286,A
15,22048,6.297297297297297,C
15,22051,2.0,B
15,22052,11.076923076923077,C
15,220594,8.75,C
15,220614,9.166666666666666,D
15,220685,1.6666666666666667,D
15,220725,13.5,B
15,22074,2.3333333333333335,C
15,220783,11.25,A
15,220794,13.375,B
15,220852,5.846153846153846,C
15,220872,7.4,B
15,220994,8.4,C
15,220997,3.4,B
15,221,4.8,A
15,221017,3.857142857142857,C
15,221063,10.88888888888889,
15,221089,4.0,C
15,22110,14.090909090909092,C
15,221160,16.444444444444443,C
15,22118,4.833333333333333,C
15,221202,22.90909090909091,A
15,221295,31.727272727272727,C
15,221331,23.666666666666668,B
15,221438,6.633333333333334,C
15,22149,9.0,A
15,22150,6.833333333333333,C
15,22154,7.5,A
15,22156,7.0,C
15,221695,7.923076923076923,B
15,22176,14.0,B
15,22177,2.142857142857143,C
15,22178,3.6,B
15,221789,3.857142857142857,B
15,22185,10.586206896551724,C
15,221851,16.125,D
15,22212,3.0,C
15,22220,10.3,A
15,222303,7.454545454545454,D
15,222316,4.0,B
15,222318,3.4516129032258065,D
15,222333,7.0,B
15,22235,2.6666666666666665,A
15,22241,4.8,B
15,222438,2.5,C
15,222468,7.142857142857143,C
15,22248,13.964285714285714,B
15,222715,4.428571428571429,C
15,222779,2.2,B
15,2228,0.75,A
15,22282,2.4545454545454546,B
15,22285,7.857142857142857,A
15,22290,4.620689655172414,D
15,222948,12.380952380952381,B
15,222978,3.875,C
15,22299,8.121212121212121,C
15,2230,5.6,C
15,223156,2.619047619047619,C
15,223194,1.5,C
15,22321,3.7,D
15,223389,12.571428571428571,B
15,22339,4.037037037037037,C
15,223412,23.555555555555557,C
15,223488,4.6,C
15,22356,22.0,A
15,223677,4.147058823529412,C
15,223764,5.245614035087719,B
15,223814,8.5,C
15,223909,6.681818181818182,D
15,22399,5.9862068965517246,B
15,22401,7.875,B
15,224010,2.0,C
15,224049,3.5,B
15,224096,15.375,B
15,22414,5.416666666666667,D
15,224204,2.6666666666666665,B
15,224254,8.5,B
15,22427,10.428571428571429,C
15,224276,1.5,C
15,22450,9.5,C
15,22451,10.23076923076923,C
15,224585,8.323076923076924,B
15,224603,10.7,A
15,22462,7.111111111111111,C
15,22463,8.75,C
15,224656,7.708333333333333,A
15,224713,4.0,B
15,224756,39.13333333333333,B
15,224812,10.88888888888889,B
15,224848,7.714285714285714,C
15,22486,15.75,C
15,224862,2.6666666666666665,B
15,22489,15.320754716981131,D
15,224915,4.222222222222222,D
15,22495,8.5,C
15,2250,3.6666666666666665,B
15,22500,4.2,B
15,225027,5.0,B
15,22505,2.1,B
15,2251,19.066666666666666,C
15,225145,9.714285714285714,A
15,22517,4.761904761904762,B
15,225213,1.75,C
15,225251,6.066666666666666,B
15,22530,1.0,C
15,225393,8.875,A
15,225439,7.2,A
15,22554,7.090909090909091,B
15,22555,4.6923076923076925,C
15,225600,11.75,B
15,225650,2.3333333333333335,C
15,225682,8.545454545454545,C
15,225727,6.4,A
15,225729,6.125,B
15,225761,28.0,A
15,225767,4.6,D
15,225791,5.0,D
15,22585,3.0,
15,226014,10.88888888888889,C
15,226077,4.285714285714286,C
15,226080,2.7777777777777777,A
15,22629,19.379310344827587,B
15,226385,2.1666666666666665,C
15,22645,1.8571428571428572,D
15,226453,6.0,A
15,22646,8.072727272727272,B
15,226468,18.705882352941178,C
15,226469,9.666666666666666,A
15,226555,7.454545454545454,C
15,2266,3.642857142857143,C
15,226656,8.0,C
15,22666,8.4,B
15,2267,6.76595744680851,C
15,226748,4.75,D
15,226803,8.857142857142858,C
15,226885,18.166666666666668,B
15,22695,20.0,B
15,226951,2.25,B
15,226973,3.3846153846153846,A
15,226991,6.166666666666667,A
15,2270,10.619047619047619,B
15,227011,4.0,B
15,22702,1.7,C
15,227024,6.555555555555555,A
15,22708,13.157894736842104,B
15,2271,20.90625,B
15,227175,2.3333333333333335,D
15,22729,5.0,A
15,227304,10.166666666666666,B
15,227359,8.0,C
15,227370,14.571428571428571,B
15,2274,20.272727272727273,C
15,227449,5.0,B
15,227457,6.8,A
15,227462,0.25,C
15,22751,12.695652173913043,C
15,22753,3.0,C
15,227564,4.363636363636363,B
15,227590,2.8333333333333335,B
15,227591,8.0,B
15,22761,5.642857142857143,C
15,227624,5.0,A
15,227736,5.166666666666667,D
15,227771,4.642857142857143,C
15,227788,5.75,C
15,227840,7.454545454545454,B
15,22787,9.0,C
15,227911,6.0,C
15,227961,2.5,D
15,22797,6.125,C
15,2280,7.4,C
15,228031,8.142857142857142,C
15,228033,1.3333333333333333,
15,228034,6.0,C
15,22804,4.0,D
15,2282,7.888888888888889,D
15,228267,37.5,C
15,22830,3.888888888888889,B
15,228323,3.7142857142857144,C
15,22834,6.857142857142857,
15,228350,8.666666666666666,C
15,228394,7.0,C
15,22841,10.4,A
15,228425,5.75,C
15,228594,5.0,D
15,228596,5.083333333333333,B
15,22865,4.2,A
15,22866,7.888888888888889,A
15,228664,3.2857142857142856,A
15,228686,2.0,A
15,22873,8.5,C
15,228748,5.578947368421052,D
15,228762,0.5,C
15,22877,11.75,D
15,228890,13.75,A
15,228946,0.5,C
15,228949,1.2727272727272727,C
15,228984,1.8,C
15,229015,9.952380952380953,B
15,229061,25.333333333333332,C
15,229085,5.0,B
15,229114,42.333333333333336,B
15,229131,4.888888888888889,C
15,22916,13.153846153846153,A
15,229195,4.75,
15,229255,6.769230769230769,C
15,229314,5.25,B
15,229350,13.25,C
15,229352,22.75,B
15,229438,15.333333333333334,B
15,229452,6.7,C
15,229540,0.5,C
15,229542,4.125,C
15,229574,4.75,C
15,229629,8.857142857142858,C
15,229640,3.75,C
15,229651,7.2,B
15,229689,4.0,C
15,229694,9.0,C
15,22972,14.125,B
15,229780,6.666666666666667,D
15,229828,16.5,B
15,22987,27.333333333333332,C
15,229878,2.823529411764706,B
15,22989,4.866666666666666,B
15,229890,4.866666666666666,B
15,229893,3.0,B
15,229894,4.714285714285714,B
15,229904,3.0,B
15,229906,16.857142857142858,C
15,229907,7.666666666666667,B
15,22994,10.805555555555555,B
15,229976,15.75,B
15,230056,11.071428571428571,B
15,2301,15.157894736842104,C
15,23010,7.636363636363637,C
15,230101,2.5714285714285716,A
15,230127,6.833333333333333,A
15,230194,5.230769230769231,C
15,23021,14.25,B
15,230276,4.8,D
15,23039,5.680851063829787,B
15,23041,22.9375,C
15,230445,4.666666666666667,B
15,230451,6.153846153846154,C
15,230514,4.5,A
15,23052,20.23076923076923,C
15,230591,13.142857142857142,C
15,230624,4.0,B
15,23067,4.0,C
15,230670,18.375,B
15,23076,12.714285714285714,C
15,23077,11.4375,C
15,23085,2.75,C
15,23087,3.0,B
15,23088,4.818181818181818,C
15,2309,27.0,D
15,230951,17.333333333333332,B
15,230961,9.0,B
15,23097,9.0,B
15,231005,4.25,D
15,23109,7.925925925925926,B
15,231232,2.5625,C
15,231434,0.5,C
15,231440,2.5714285714285716,D
15,231498,5.2,C
15,231503,4.666666666666667,B
15,231519,2.7142857142857144,C
15,23152,1.7777777777777777,D
15,23165,2.1052631578947367,B
15,23168,0.6666666666666666,C
15,231765,11.714285714285714,D
15,23182,12.655172413793103,
15,231837,4.555555555555555,A
15,231877,4.92,B
15,231878,6.88,C
15,231922,2.6666666666666665,C
15,232081,4.111111111111111,
15,232086,4.0,A
15,232089,2.142857142857143,B
15,232124,2.5,C
15,232138,7.6,C
15,232147,10.571428571428571,B
15,232158,2.7777777777777777,C
15,232177,3.125,A
15,232179,3.142857142857143,A
15,23221,8.071428571428571,C
15,23228,12.673913043478262,B
15,23229,31.25,C
15,2323,6.888888888888889,D
15,232313,8.5,B
15,232340,3.2857142857142856,D
15,23238,6.555555555555555,D
15,23252,3.0,C
15,232540,4.444444444444445,D
15,23259,17.53846153846154,A
15,232618,2.3333333333333335,C
15,232639,2.75,C
15,232641,3.5172413793103448,B
15,232672,10.666666666666666,C
15,23277,7.769230769230769,B
15,232777,11.285714285714286,B
15,232785,7.333333333333333,B
15,232787,9.318181818181818,B
15,23281,6.8,B
15,232869,13.352941176470589,B
15,232896,3.3333333333333335,
15,232899,1.6666666666666667,B
15,232992,11.11111111111111,B
15,2330,7.3924050632911396,C
15,233086,3.3333333333333335,C
15,233093,7.466666666666667,C
15,233096,2.3333333333333335,D
15,23312,11.5,A
15,233135,2.6666666666666665,C
15,23314,5.76,B
15,233175,2.2857142857142856,C
15,233179,5.206896551724138,C
15,233331,1.0,B
15,233359,2.8181818181818183,B
15,233364,3.25,C
15,233370,1.6666666666666667,C
15,233442,9.125,A
15,233487,2.4285714285714284,D
15,233579,13.2,B
15,2336,2.6052631578947367,C
15,233613,3.7,B
15,233695,2.7,B
15,233836,4.0,C
15,233903,2.25,C
15,23395,13.7,C
15,233967,3.0,B
15,234025,6.5,B
15,234046,5.75,
15,234083,11.26086956521739,B
15,23413,10.8125,A
15,23421,3.375,A
15,23431,0.6,A
15,2344,3.25,C
15,23443,4.0,D
15,234648,8.25,A
15,234707,6.75,C
15,234722,2.5,B
15,234723,1.8,D
15,234761,1.3333333333333333,C
15,234792,8.142857142857142,A
15,2348,5.351351351351352,A
15,234828,6.25,C
15,234861,13.857142857142858,B
15,234901,2.727272727272727,B
15,234934,4.2,D
15,234959,14.2,C
15,235025,6.714285714285714,D
15,235052,2.142857142857143,C
15,235063,5.809523809523809,
15,235068,2.8333333333333335,D
15,23507,9.857142857142858,A
15,235074,4.333333333333333,C
15,235103,18.333333333333332,C
15,235146,7.2,B
15,235165,11.5,B
15,23517,9.166666666666666,B
15,235233,4.0,A
15,23525,16.5,C
15,235316,0.3333333333333333,D
15,235352,1.2,C
15,23542,2.5,C
15,235474,3.6666666666666665,A
15,23555,9.95,C
15,235555,2.3333333333333335,C
15,235566,4.25,C
15,235567,3.7,A
15,235655,13.846153846153847,B
15,235658,13.333333333333334,A
15,235689,6.0,
15,23570,5.608695652173913,A
15,235747,3.5454545454545454,B
15,235807,10.466666666666667,B
15,235880,6.5,A
15,235881,6.714285714285714,A
15,235899,8.347826086956522,C
15,235946,6.0,C
15,235948,3.75,B
15,235985,2.0,C
15,235986,6.25,B
15,235992,1.8,C
15,236007,3.2857142857142856,C
15,236064,6.9375,B
15,236066,11.333333333333334,A
15,236095,2.857142857142857,C
15,23610,16.818181818181817,B
15,23613,9.076923076923077,B
15,23622,7.5476190476190474,A
15,236227,3.05,C
15,236228,1.0,D
15,23623,9.5,A
15,236240,1.4,B
15,236249,1.0,C
15,236250,2.25,A
15,23626,2.4,D
15,236306,3.1666666666666665,C
15,23631,24.666666666666668,A
15,236368,3.5555555555555554,B
15,236381,0.6666666666666666,A
15,23640,10.26865671641791,C
15,236457,21.666666666666668,C
15,236458,21.666666666666668,C
15,236460,3.263157894736842,
15,236477,2.2222222222222223,D
15,23654,4.714285714285714,C
15,23656,4.555555555555555,C
15,236654,3.0,D
15,236721,9.0,B
15,236732,5.666666666666667,B
15,236733,3.5,B
15,23677,15.222222222222221,B
15,236773,3.0,C
15,23679,8.0625,B
15,23680,17.214285714285715,B
15,236802,2.25,B
15,236933,9.304347826086957,B
15,237050,3.3333333333333335,C
15,237111,6.615384615384615,C
15,237125,3.6,A
15,237166,10.4375,B
15,237179,4.777777777777778,A
15,23721,5.454545454545454,B
15,237220,11.634615384615385,C
15,2373,1.5,B
15,23731,20.714285714285715,B
15,237340,7.846153846153846,D
15,237343,8.083333333333334,A
15,237348,1.25,A
15,237376,3.8,C
15,23742,9.212121212121213,B
15,237429,0.5,B
15,237444,4.333333333333333,D
15,237480,5.8,B
15,237502,1.25,C
15,237530,4.428571428571429,B
15,237551,1.6,C
15,237552,0.5,C
15,23763,7.875,D
15,23765,6.75,D
15,237662,6.5,D
15,237687,1.875,C
15,237696,1.6,B
15,2377,3.6666666666666665,C
15,23772,3.5238095238095237,D
15,23777,4.5,D
15,237779,2.0,C
15,237891,3.75,C
15,237940,4.0,D
15,237942,3.066666666666667,D
15,237986,3.8,C
15,238007,1.6666666666666667,B
15,238021,16.357142857142858,B
15,238022,15.75,C
15,23803,5.285714285714286,D
15,23805,6.571428571428571,B
15,238056,5.0,C
15,23806,5.0625,A
15,238165,18.11111111111111,B
15,238166,7.733333333333333,B
15,238273,4.5,B
15,2383,6.310344827586207,C
15,238367,4.0,B
15,23839,40.666666666666664,B
15,238395,1.1111111111111112,A
15,238404,9.133333333333333,B
15,238486,6.833333333333333,A
15,238502,3.4545454545454546,D
15,238538,13.0625,B
15,238561,2.7,C
15,238574,7.0,A
15,238625,7.16,B
15,238626,5.25,B
15,238670,9.461538461538462,B
15,23871,9.666666666666666,A
15,238738,0.75,C
15,238746,7.666666666666667,B
15,23883,4.5,B
15,238838,6.5,C
15,238875,28.166666666666668,A
15,238882,9.0,D
15,238889,1.5,B
15,238927,1.4444444444444444,B
15,238955,8.125,B
15,23898,10.9,D
15,238984,2.75,C
15,238987,4.5,C
15,238991,3.142857142857143,D
15,23904,5.333333333333333,D
15,239054,4.545454545454546,B
15,239113,8.0,B
15,23913,3.0517241379310347,D
15,239152,12.333333333333334,B
15,239153,5.470588235294118,B
15,239210,3.0,B
15,239253,7.5,B
15,23930,11.4,C
15,239309,7.636363636363637,B
15,23935,3.3333333333333335,D
15,23947,32.836363636363636,B
15,239471,4.25,C
15,239486,3.2857142857142856,C
15,239558,3.0,C
15,239576,2.3333333333333335,B
15,239711,4.375,C
15,239722,3.0,D
15,239851,2.4444444444444446,B
15,239895,7.947368421052632,B
15,239919,7.0,C
15,239939,2.6,C
15,239973,12.555555555555555,B
15,240007,6.25,C
15,240009,17.5,B
15,240112,1.4285714285714286,B
